SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date,Community
Vacant/Abandoned Building,11-00071180,01/14/2011,Front,,Open,,Vacant,False,True,1812,N,PULASKI,RD,60639.0,1149429.8898253,1911764.33951429,30.0,25.0,20.0,41.91380370716719,-87.72645553270742,"(41.91380370716719, -87.72645553270742)",2011-01-14,20
Vacant/Abandoned Building,11-00071187,01/14/2011,Front,,Open,,Vacant,False,True,638,N,SPAULDING,AVE,60624.0,1154262.72199656,1904061.90801423,27.0,11.0,23.0,41.892572320096185,-87.70890648620008,"(41.892572320096185, -87.7089064862001)",2011-01-14,23
Vacant/Abandoned Building,11-00071199,01/14/2011,Front,,Open,,Vacant,False,True,3117,W,LEXINGTON,ST,60612.0,1155701.50758403,1896534.62566577,24.0,11.0,27.0,41.87188785943,-87.70382516702308,"(41.87188785943, -87.7038251670231)",2011-01-14,27
Vacant/Abandoned Building,11-00071201,01/14/2011,Front,,Open,,Vacant,False,True,2131,N,LAVERGNE,AVE,60639.0,1142712.1266793,1913708.18438426,31.0,25.0,19.0,41.91926560987977,-87.75108713491775,"(41.919265609879766, -87.75108713491775)",2011-01-14,19
Vacant/Abandoned Building,11-00071212,01/14/2011,Front,,Open,,Vacant,False,True,722,N,DRAKE,AVE,60624.0,1152584.77098817,1904624.98652342,27.0,11.0,23.0,41.894150807009495,-87.71505405557859,"(41.89415080700949, -87.71505405557859)",2011-01-14,23
Vacant/Abandoned Building,11-00071217,01/14/2011,Front,,Open,,Vacant,False,True,3824,W,GRENSHAW,ST,60624.0,1151095.59371038,1894767.70010512,24.0,11.0,29.0,41.86713066198044,-87.72078176924313,"(41.86713066198044, -87.72078176924313)",2011-01-14,29
Vacant/Abandoned Building,11-00071224,01/14/2011,Front,,Open,,Vacant,False,True,3829,W,WEST END,AVE,60624.0,1150838.56010889,1900545.38863059,28.0,11.0,26.0,41.88299031277293,-87.72157420395035,"(41.88299031277293, -87.72157420395034)",2011-01-14,26
Vacant/Abandoned Building,11-00071231,01/14/2011,Front,,Open,,Vacant,False,True,4929,W,DRUMMOND,PL,60639.0,1143074.40258128,1917175.63702502,31.0,25.0,19.0,41.928773896826456,-87.7496693557448,"(41.92877389682645, -87.74966935574479)",2011-01-14,19
Vacant/Abandoned Building,11-00071248,01/14/2011,Front,,Open,,Vacant,False,True,4108,W,GLADYS,AVE,60624.0,1149061.1921275,1898038.12838877,28.0,11.0,26.0,41.87614469047937,-87.72816575552814,"(41.87614469047937, -87.72816575552814)",2011-01-14,26
Vacant/Abandoned Building,11-00071253,01/14/2011,Front,,Open,,Vacant,False,True,1057,N,SPRINGFIELD,AVE,60651.0,1150191.74887514,1906773.82080205,27.0,11.0,23.0,41.90009441117071,-87.72378686797752,"(41.90009441117071, -87.72378686797751)",2011-01-14,23
Vacant/Abandoned Building,11-00071258,01/14/2011,Front,,Open,,Vacant,False,True,3110,W,POLK,ST,60612.0,1155759.06982629,1896204.01868743,24.0,11.0,27.0,41.87097948091882,-87.70362273601042,"(41.87097948091882, -87.70362273601042)",2011-01-14,27
Vacant/Abandoned Building,11-00071263,01/14/2011,Front,,Open,,Vacant,False,True,2703,N,RIDGEWAY,AVE,60647.0,1150924.67040437,1917716.14871387,35.0,25.0,22.0,41.930106844156725,-87.72080776280588,"(41.93010684415673, -87.72080776280588)",2011-01-14,22
Vacant/Abandoned Building,11-00071268,01/14/2011,Front,,Open,,Vacant,False,True,5511,W,MONROE,ST,60644.0,1139804.51551182,1899119.60888324,29.0,15.0,25.0,41.87928648375712,-87.76212709239208,"(41.87928648375712, -87.76212709239208)",2011-01-14,25
Vacant/Abandoned Building,11-00071272,01/14/2011,Front,,Open,,Vacant,False,True,2136,N,MCVICKER,AVE,60639.0,1135725.15997131,1913500.89151202,29.0,25.0,19.0,41.91882407684599,-87.77676348136197,"(41.91882407684599, -87.77676348136195)",2011-01-14,19
Vacant/Abandoned Building,11-00071276,01/14/2011,Front,,Open,,Vacant,False,True,2847,S,TRUMBULL,AVE,60623.0,1153830.02571979,1884868.01340048,22.0,10.0,30.0,41.839910789361355,-87.71100662803387,"(41.83991078936136, -87.71100662803386)",2011-01-14,30
Vacant/Abandoned Building,11-00071307,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING A DEMO  INSPECTION,Vacant,False,False,5432,N,CLARK,ST,60640.0,1165054.59573043,1936289.31988927,40.0,20.0,77.0,41.98078371848639,-87.66835425138589,"(41.980783718486386, -87.66835425138589)",2011-01-14,77
Vacant/Abandoned Building,11-00071318,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING DEMO INSPECTION,Vacant,False,False,4901,N,MULLIGAN,AVE,60630.0,1132881.78039495,1932225.00477999,45.0,16.0,11.0,41.97025526409763,-87.78677186977029,"(41.97025526409763, -87.78677186977029)",2011-01-14,11
Vacant/Abandoned Building,11-00071349,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING DEMO INSPECTION,Vacant,False,False,4743,N,AVERS,AVE,60625.0,1149865.85141824,1931244.33479356,39.0,17.0,14.0,41.96724992876017,-87.72434546028904,"(41.96724992876017, -87.72434546028904)",2011-01-14,14
Vacant/Abandoned Building,11-00071376,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING DEMO INSPECTION,Vacant,False,False,3137,N,OAKLEY,AVE,60618.0,1160480.00932436,1920904.12002215,32.0,19.0,5.0,41.93866215359442,-87.68560571153233,"(41.93866215359442, -87.68560571153233)",2011-01-14,5
Vacant/Abandoned Building,11-00071395,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING DEMO INSPECTION,Vacant,False,False,4537,N,NARRAGANSETT,AVE,60630.0,1132832.38597638,1929607.93117206,38.0,16.0,15.0,41.96307461880178,-87.78701485992991,"(41.963074618801784, -87.78701485992991)",2011-01-14,0
Vacant/Abandoned Building,11-00071405,01/14/2011,Front,,Boarded,CONSERVATION CASE REQUESTING DEMO INSPECTION,Vacant,False,False,6213,N,OZANAM,AVE,60631.0,1123535.68988398,1940548.47519599,41.0,16.0,10.0,41.993254228748796,-87.82095565461559,"(41.993254228748796, -87.8209556546156)",2011-01-14,10
Vacant/Abandoned Building,11-00071407,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING A DEMO INSPECTION,Vacant,False,False,2722,N,MAGNOLIA,AVE,60614.0,1167502.88821294,1918211.22556924,32.0,19.0,7.0,41.93112420671725,-87.65987278506296,"(41.93112420671725, -87.65987278506296)",2011-01-14,7
Vacant/Abandoned Building,11-00071411,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING A DEMO INSPECTION,Vacant,False,False,5210,W,CULLOM,AVE,60641.0,1140849.67591349,1928092.92021869,38.0,16.0,15.0,41.95877324140017,-87.75757513620165,"(41.95877324140017, -87.75757513620165)",2011-01-14,15
Vacant/Abandoned Building,11-00071423,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING A DEMO INSPECTIONNO,Vacant,False,False,4828,W,SCHOOL,ST,60641.0,1143603.32398133,1921504.28503003,38.0,16.0,15.0,41.940642226014994,-87.74761704808478,"(41.94064222601499, -87.74761704808478)",2011-01-14,15
Vacant/Abandoned Building,11-00071429,01/14/2011,Front,,Boarded,CONSERVATION CASE REQUESTING A DEMO INSPECTION,Vacant,False,False,1722,W,BELMONT,AVE,60657.0,1164283.56747934,1921295.69067337,32.0,19.0,6.0,41.93965693203811,-87.67161564050083,"(41.93965693203811, -87.67161564050083)",2011-01-14,6
Vacant/Abandoned Building,11-00071430,01/14/2011,Front,,Boarded,,Vacant,False,False,4203,S,WELLS,ST,60609.0,1175314.38931242,1877072.44759202,3.0,9.0,37.0,41.81806487512415,-87.63240183914749,"(41.81806487512415, -87.6324018391475)",2011-01-14,37
Vacant/Abandoned Building,11-00071432,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING A DEMO INSPECTION,Vacant,False,False,5301,W,CORNELIA,AVE,60641.0,1140404.33290617,1922758.86582118,38.0,16.0,15.0,41.94414429610225,-87.7593437516293,"(41.944144296102245, -87.75934375162929)",2011-01-14,15
Vacant/Abandoned Building,11-00071453,01/14/2011,Front,,Boarded,CONSERVATION COURT CASE REQUESTING A DEM INSPECTION,Vacant,False,False,5045,N,ASHLAND,AVE,60640.0,1164746.39900124,1933656.12251224,46.0,20.0,3.0,41.97356469340379,-87.6695627299753,"(41.97356469340379, -87.6695627299753)",2011-01-14,3
Vacant/Abandoned Building,11-00071457,01/14/2011,Front,,Open,,Vacant,,False,2245,S,KENNETH,AVE,60623.0,1147104.76643305,1888685.02852399,22.0,10.0,29.0,41.850516251591245,-87.73558824902857,"(41.85051625159124, -87.73558824902857)",2011-01-14,29
Vacant/Abandoned Building,11-00071463,01/14/2011,Front,,Open,WINDOWS,Vacant,,False,2242,S,KENNETH,AVE,60623.0,1147104.16643305,1888706.12852399,22.0,10.0,29.0,41.85057416420256,-87.73558991210933,"(41.850574164202555, -87.73558991210935)",2011-01-14,29
Vacant/Abandoned Building,11-00071576,01/14/2011,Front,,Open,FRONT AND REAR,Vacant,False,True,1635,N,KEATING,AVE,60639.0,1144479.42000717,1910449.4111721,37.0,25.0,25.0,41.91029008751008,-87.74467597896124,"(41.91029008751008, -87.74467597896123)",2011-01-14,25
Vacant/Abandoned Building,11-00071695,01/14/2011,Front,,Open,,Vacant,False,True,2740,N,WILTON,AVE,60614.0,1169479.60660955,1918391.85049597,43.0,19.0,7.0,41.931577013668495,-87.6526035007102,"(41.931577013668495, -87.65260350071021)",2011-01-14,7
Vacant/Abandoned Building,11-00071853,01/14/2011,Front,,Boarded,FRONT DOOR,Vacant,False,True,7818,S,MUSKEGON,AVE,60649.0,1196480.80377419,1853674.09149657,7.0,4.0,43.0,41.753358401152255,-87.55553455276787,"(41.75335840115226, -87.55553455276788)",2011-01-14,43
Vacant/Abandoned Building,11-00071858,01/14/2011,Front,,Open,FRONT AND REAR,Vacant,False,True,5435,W,RICE,ST,60651.0,1139879.17150233,1905135.68998414,37.0,15.0,25.0,41.895794001192755,-87.76170581048193,"(41.89579400119276, -87.76170581048194)",2011-01-14,25
Vacant/Abandoned Building,11-00072129,01/15/2011,Front,,Open,,Vacant,False,True,4053,W,FIFTH,AVE,60624.0,1149466.92261111,1896761.50733145,24.0,11.0,26.0,41.872633636442814,-87.72670916850511,"(41.872633636442814, -87.72670916850511)",2011-01-15,26
Vacant/Abandoned Building,11-00072350,01/15/2011,Front,,Open,,Vacant,False,True,7918,S,RHODES,AVE,60619.0,1181276.81878846,1852626.55161702,6.0,6.0,44.0,41.7508475118719,-87.61128300321184,"(41.7508475118719, -87.61128300321185)",2011-01-15,44
Vacant/Abandoned Building,11-00072392,01/15/2011,Front,,Open,SIDE,Vacant,False,True,11338,S,NORMAL,AVE,60628.0,1174991.76041312,1829713.13980308,34.0,22.0,49.0,41.68811237016914,-87.6349954640337,"(41.688112370169144, -87.6349954640337)",2011-01-15,49
Vacant/Abandoned Building,11-00072446,01/15/2011,Front,,Open,REAR DOOR MISSING,Vacant,False,True,6941,S,MAPLEWOOD,AVE,60629.0,1160572.0450213002,1858538.58002816,15.0,8.0,66.0,41.76752275791081,-87.68699273474026,"(41.76752275791081, -87.68699273474027)",2011-01-15,66
Vacant/Abandoned Building,11-00072483,01/15/2011,Front,,Open,,Vacant,False,False,3101,N,NEWLAND,AVE,60634.0,1129546.30589761,1919839.26486816,36.0,25.0,18.0,41.93632515229897,-87.79932062579637,"(41.93632515229897, -87.79932062579637)",2011-01-15,18
Vacant/Abandoned Building,11-00072503,01/15/2011,Front,,Open,FRONT DOOR,Vacant,False,True,5221,S,SANGAMON,ST,60609.0,1170863.81007381,1870203.71612206,20.0,9.0,61.0,41.79931482690911,-87.64892858095503,"(41.79931482690911, -87.64892858095503)",2011-01-15,61
Vacant/Abandoned Building,11-00072700,01/15/2011,Front,,Open,FRONT BSMNT DOOR KICKED IN,Vacant,False,True,705,E,40TH,ST,60653.0,1181511.76666891,1878364.68821583,4.0,2.0,38.0,41.82146990629309,-87.609628173678,"(41.82146990629309, -87.609628173678)",2011-01-15,38
Vacant/Abandoned Building,11-00072767,01/15/2011,Front,,Open,FRONT AND REAR,Vacant,False,True,6555,S,PEORIA,ST,60621.0,1171434.28257434,1861371.0378847,16.0,7.0,68.0,41.77506447594844,-87.64709505572462,"(41.77506447594844, -87.64709505572463)",2011-01-15,68
Vacant/Abandoned Building,11-00072770,01/15/2011,Front,,Open,ALL DOORS/WINDOWS OF COMMERCIAL PROP,Vacant,False,True,3401,W,16TH,ST,60623.0,1153952.94187218,1891834.37429514,24.0,10.0,29.0,41.85902486109631,-87.71037012661057,"(41.85902486109631, -87.71037012661057)",2011-01-15,29
Vacant/Abandoned Building,11-00072771,01/15/2011,Front,,Open,ALL DOORS/WINDOWS OF COMMERCIAL PROP.,Vacant,False,True,3403,W,16TH,ST,60623.0,1153932.84187218,1891833.97429514,24.0,10.0,29.0,41.85902416362649,-87.71044391822538,"(41.85902416362649, -87.71044391822537)",2011-01-15,29
Vacant/Abandoned Building,11-00072773,01/15/2011,Front,,Open,ALL DOORS/WINDOWS OF COMMERCIAL PROP.,Vacant,False,True,3405,W,16TH,ST,60623.0,1153912.74187218,1891833.67429514,24.0,10.0,29.0,41.85902374052061,-87.71051770717644,"(41.85902374052061, -87.71051770717644)",2011-01-15,29
Vacant/Abandoned Building,11-00072776,01/15/2011,Front,,Open,ALL DOORS/WINDOWS OF COMMECIAL PROP. UNSECURED,Vacant,False,True,3407,W,16TH,ST,60623.0,1153892.64187218,1891833.27429514,24.0,10.0,29.0,41.859023042955954,-87.7105914987895,"(41.85902304295595, -87.7105914987895)",2011-01-15,29
Vacant/Abandoned Building,11-00072777,01/15/2011,Front,,Open,ALL DOORS/WINDOWS OF COMMERCIAL PROP. UNSECURED,Occupied,False,True,3409,W,16TH,ST,60623.0,1153872.54187218,1891832.87429514,24.0,10.0,29.0,41.85902234534387,-87.71066529040152,"(41.85902234534387, -87.71066529040152)",2011-01-15,29
Vacant/Abandoned Building,11-00073333,01/16/2011,Rear,,Open,REAR 2ND FLOOR,Vacant,False,False,630,N,LONG,AVE,60644.0,1140211.07878459,1903643.98646693,37.0,15.0,25.0,41.8916945103282,-87.76052334682096,"(41.8916945103282, -87.76052334682097)",2011-01-16,25
Vacant/Abandoned Building,11-00073336,01/16/2011,Front,,Open,DOORS,Vacant,False,False,9543,S,WENTWORTH,AVE,60628.0,1176628.51892167,1841663.50410672,21.0,5.0,49.0,41.720869301541036,-87.62864545456482,"(41.720869301541036, -87.62864545456483)",2011-01-16,49
Vacant/Abandoned Building,11-00073554,01/16/2011,Front,,Open,DOORS / WINDOWS OPEN,Vacant,False,True,8526,S,BUFFALO,AVE,60617.0,1199620.77437712,1849065.44077962,10.0,4.0,46.0,41.740633473968785,-87.54418289808653,"(41.74063347396879, -87.54418289808653)",2011-01-16,46
Vacant/Abandoned Building,11-00073744,01/16/2011,Front,,Open,FRONT AND REAR,Vacant,False,True,419,E,44TH,ST,60653.0,1179792.73577477,1875932.40926723,3.0,2.0,38.0,41.81483509764424,-87.61600888730972,"(41.81483509764424, -87.61600888730972)",2011-01-16,38
Vacant/Abandoned Building,11-00074133,01/17/2011,Front,,Open,REAR DOOR,Vacant,False,True,341,N,LOCKWOOD,AVE,60644.0,1140979.33097909,1901846.79350483,28.0,15.0,25.0,41.886748684008786,-87.75774614017902,"(41.886748684008786, -87.75774614017902)",2011-01-17,25
Vacant/Abandoned Building,11-00074197,01/17/2011,Front,,Open,REAR,Vacant,False,True,10826,S,INDIANA,AVE,60628.0,1179500.26969675,1833221.80788182,9.0,5.0,49.0,41.697639172479015,-87.61838365698635,"(41.697639172479015, -87.61838365698634)",2011-01-17,49
Vacant/Abandoned Building,11-00074689,01/17/2011,Front,,Open,FRONT DOOR,Vacant,False,False,7220,S,UNIVERSITY,AVE,60619.0,1185130.68006788,1857371.59076577,5.0,3.0,69.0,41.763778744737145,-87.59701192573071,"(41.76377874473715, -87.5970119257307)",2011-01-17,69
Vacant/Abandoned Building,11-00074711,01/17/2011,Front,,Open,DOORS,Vacant,True,True,11629,S,STEWART,AVE,60628.0,1175712.8542086,1827801.19347256,34.0,5.0,53.0,41.68284962479935,-87.63241255578218,"(41.682849624799346, -87.63241255578218)",2011-01-17,53
Vacant/Abandoned Building,11-00074765,01/17/2011,Front,,Open,,Vacant,False,True,8777,S,MICHIGAN,AVE,60619.0,1178685.4428193,1846824.24213406,6.0,6.0,44.0,41.734984568549905,-87.62095500585275,"(41.73498456854991, -87.62095500585276)",2011-01-17,44
Vacant/Abandoned Building,11-00074940,01/17/2011,Front,,Open,"BROKEN WINDOWS, WINDOW IN FRONT ON THE FRONT PORCH TAKEN OUT",Vacant,False,False,4313,S,PRAIRIE,AVE,60653.0,1178758.77938274,1876475.53659334,3.0,2.0,38.0,41.81634910616633,-87.61978500137616,"(41.81634910616633, -87.61978500137616)",2011-01-17,38
Vacant/Abandoned Building,11-00074990,01/17/2011,Front,,Open,,Vacant,False,False,6110,S,WASHTENAW,AVE,60629.0,1159423.1088076,1864029.24850504,15.0,8.0,66.0,41.78261355487135,-87.69105380557541,"(41.78261355487134, -87.6910538055754)",2011-01-17,66
Vacant/Abandoned Building,11-00075094,01/17/2011,Front,,Open,DOORS OPEN/UNSECURED,Vacant,False,True,4844,W,HIRSCH,ST,60651.0,1143821.6699879998,1908872.72998089,37.0,25.0,25.0,41.90597586505567,-87.74713190919455,"(41.905975865055666, -87.74713190919454)",2011-01-17,25
Vacant/Abandoned Building,11-00075293,01/17/2011,Front,,Open,,Vacant,False,False,5731,S,CALIFORNIA,AVE,60629.0,1158687.87091056,1866525.54567713,16.0,8.0,63.0,41.789478781605546,-87.69368133601101,"(41.789478781605546, -87.69368133601102)",2011-01-17,63
Vacant/Abandoned Building,11-00075738,01/18/2011,Front,,Open,,Vacant,False,False,901,W,59TH,ST,60621.0,1171304.95830715,1865715.14648051,16.0,7.0,68.0,41.7869880461179,-87.6474421147624,"(41.7869880461179, -87.64744211476241)",2011-01-18,68
Vacant/Abandoned Building,11-00075746,01/18/2011,Front,,Open,,Vacant,False,False,9229,S,UNIVERSITY,AVE,60619.0,1185489.88942767,1844015.51511343,8.0,4.0,47.0,41.72711985719523,-87.59611476199139,"(41.727119857195234, -87.59611476199139)",2011-01-18,47
Vacant/Abandoned Building,11-00075747,01/18/2011,Front,,Open,,Vacant,False,False,2757,W,FULLERTON,AVE,60647.0,1157507.42999496,1915835.5004238,1.0,14.0,22.0,41.92481461306028,-87.69666900274477,"(41.92481461306028, -87.69666900274477)",2011-01-18,22
Vacant/Abandoned Building,11-00075783,01/18/2011,Front,,Open,,Vacant,False,False,57,W,108TH,ST,60628.0,1177717.16001221,1833349.91141657,34.0,5.0,49.0,41.698031138827545,-87.6249085449866,"(41.69803113882755, -87.6249085449866)",2011-01-18,49
Vacant/Abandoned Building,11-00075807,01/18/2011,Front,,Open,,Vacant,False,False,6348,S,LANGLEY,AVE,60637.0,1181984.90289223,1863069.71771651,20.0,3.0,42.0,41.7794882776793,-87.60836572333902,"(41.7794882776793, -87.60836572333903)",2011-01-18,42
Vacant/Abandoned Building,11-00075812,01/18/2011,Front,,Open,FRONT,Vacant,False,True,8001,S,EXCHANGE,AVE,60617.0,1197220.30537413,1852480.3838838001,7.0,4.0,46.0,41.750064403672276,-87.55286429742273,"(41.75006440367227, -87.55286429742273)",2011-01-18,46
Vacant/Abandoned Building,11-00075822,01/18/2011,Front,,Open,FRONT DOOR HAS BEEN REMOVED -GARAGE OPEN,Vacant,False,True,8531,S,MANISTEE,AVE,60617.0,1195972.46259346,1848936.59080342,7.0,4.0,46.0,41.740370927577075,-87.55755391803383,"(41.740370927577075, -87.55755391803383)",2011-01-18,46
Vacant/Abandoned Building,11-00075829,01/18/2011,Garage,,Open,HOLE IN THE ROOF OF THE GARAGE,Vacant,False,True,8533,S,MANISTEE,AVE,60617.0,1195972.76259346,1848923.29080342,7.0,4.0,46.0,41.740334423881826,-87.5575532581718,"(41.74033442388183, -87.55755325817178)",2011-01-18,46
Vacant/Abandoned Building,11-00076552,01/18/2011,Front,,Open,,Vacant,False,False,3336,W,MONROE,ST,60624.0,1154170.13832037,1899338.87353039,28.0,11.0,27.0,41.879613690207705,-87.70937263447935,"(41.8796136902077, -87.70937263447935)",2011-01-18,27
Vacant/Abandoned Building,11-00076752,01/18/2011,Front,,Open,,Vacant,False,False,704,N,CHRISTIANA,AVE,60624.0,1153917.08263264,1904493.04681487,27.0,11.0,23.0,41.89376230219256,-87.71016438615311,"(41.893762302192556, -87.71016438615311)",2011-01-18,23
Vacant/Abandoned Building,11-00076763,01/18/2011,Front,,Open,,Vacant,False,False,707,N,CENTRAL PARK,AVE,60624.0,1152256.0540212,1904478.68338651,27.0,11.0,23.0,41.89375583035413,-87.71626520176349,"(41.893755830354124, -87.7162652017635)",2011-01-18,23
Vacant/Abandoned Building,11-00076768,01/18/2011,Front,,Open,,Vacant,False,False,711,N,DRAKE,AVE,60624.0,1152586.87098817,1904556.08652342,27.0,11.0,23.0,41.89396169706023,-87.71504816639273,"(41.89396169706023, -87.71504816639273)",2011-01-18,23
Vacant/Abandoned Building,11-00077017,01/18/2011,Rear,,Open,REAR,Vacant,True,False,2404,S,WESTERN,AVE,60608.0,1160748.32111062,1887969.9159099997,25.0,10.0,31.0,41.84828238297347,-87.68553346645174,"(41.84828238297348, -87.68553346645174)",2011-01-18,31
Vacant/Abandoned Building,11-00077940,01/18/2011,Front,,Open,FRONT,Vacant,False,True,5510,W,GLADYS,AVE,60644.0,1139858.24173353,1897801.04643436,29.0,15.0,25.0,41.87566719512739,-87.76196204698763,"(41.87566719512739, -87.76196204698762)",2011-01-18,25
Vacant/Abandoned Building,11-00078225,01/18/2011,Front,,Open,ALL,Vacant,False,True,7024,S,EMERALD,AVE,60621.0,1172520.46479285,1858293.12782641,6.0,7.0,68.0,41.76659447215406,-87.64320380793968,"(41.76659447215406, -87.64320380793968)",2011-01-18,68
Vacant/Abandoned Building,11-00078360,01/18/2011,Rear,,Open,REAR,Vacant,False,True,6847,S,RIDGELAND,AVE,60649.0,1189046.65747107,1859918.83481269,5.0,3.0,43.0,41.77067571370101,-87.58257772716938,"(41.77067571370101, -87.58257772716937)",2011-01-18,43
Vacant/Abandoned Building,11-00078428,01/18/2011,Front,,Open,,Vacant,False,False,814,N,DRAKE,AVE,60651.0,1152567.4563818001,1905200.63140791,27.0,11.0,23.0,41.89573077571811,-87.71510241318308,"(41.89573077571811, -87.71510241318308)",2011-01-18,23
Vacant/Abandoned Building,11-00079220,01/18/2011,,,,,,,,3015,W,AINSLIE,ST,60625.0,1155282.43987481,1932395.33347113,33.0,17.0,14.0,41.97030096086715,-87.70439813671955,"(41.97030096086715, -87.70439813671955)",2011-01-18,14
Vacant/Abandoned Building,11-00079367,01/18/2011,Rear,,Open,,Vacant,True,True,9334,S,LA SALLE,ST,60620.0,1176920.9393851003,1843063.83619418,21.0,6.0,49.0,41.72470542510777,-87.62753233643934,"(41.72470542510777, -87.62753233643934)",2011-01-18,49
Vacant/Abandoned Building,11-00079663,01/18/2011,Front,,Open,REAR,Vacant,False,True,24,E,118TH,PL,60628.0,1178518.64497882,1826400.37978133,9.0,5.0,53.0,41.67894248281205,-87.62218400010956,"(41.67894248281205, -87.62218400010956)",2011-01-18,53
Vacant/Abandoned Building,11-00079824,01/18/2011,Front,,Open,,Vacant,False,False,4930,S,LAFLIN,ST,60609.0,1167171.83600225,1871912.96989153,20.0,9.0,61.0,41.804085083102436,-87.66241903731323,"(41.804085083102436, -87.66241903731323)",2011-01-18,61
Vacant/Abandoned Building,11-00080459,01/18/2011,Front,,Open,REAR,Vacant,False,True,921,N,MONTICELLO,AVE,60651.0,1151880.62869579,1905898.60032893,27.0,11.0,23.0,41.89765962465447,-87.7176065967008,"(41.89765962465447, -87.71760659670079)",2011-01-18,23
Vacant/Abandoned Building,11-00080844,01/18/2011,Front,,Open,REAR,Vacant,False,False,8954,S,BISHOP,ST,60620.0,1168235.99110021,1845352.28769304,21.0,22.0,73.0,41.731176277690565,-87.65927962344247,"(41.731176277690565, -87.65927962344249)",2011-01-18,73
Vacant/Abandoned Building,11-00080909,01/18/2011,Front,,Boarded,,Vacant,False,False,3643,S,INDIANA,AVE,60653.0,1178196.78079973,1880958.30003076,3.0,2.0,35.0,41.828662961435825,-87.62171032452719,"(41.82866296143583, -87.62171032452719)",2011-01-18,35
Vacant/Abandoned Building,11-00080917,01/18/2011,Front,,Boarded,,Vacant,False,False,4504,S,WOODLAWN,AVE,60653.0,1185005.11003327,1875384.16998443,4.0,21.0,39.0,41.8132097019112,-87.59690667142017,"(41.8132097019112, -87.59690667142017)",2011-01-18,39
Vacant/Abandoned Building,11-00080919,01/18/2011,Front,,Open,UNSECURED WINDOWS AND DOORS,Vacant,False,True,4841,S,SPRINGFIELD,AVE,60632.0,1151184.76828859,1872241.26851498,14.0,8.0,57.0,41.80531346540938,-87.72104388309498,"(41.805313465409384, -87.72104388309498)",2011-01-18,57
Vacant/Abandoned Building,11-00080942,01/18/2011,Front,,Boarded,NO,Vacant,False,False,4524,S,DR MARTIN LUTHER KING JR,DR,60653.0,1179620.01998533,1875011.91996681,3.0,2.0,38.0,41.812313153545325,-87.6166705847074,"(41.81231315354532, -87.6166705847074)",2011-01-18,38
Vacant/Abandoned Building,11-00080958,01/18/2011,Front,,Open,,Vacant,False,False,4915,S,VINCENNES,AVE,60615.0,1180404.85797164,1872538.30590898,4.0,2.0,38.0,41.805507354353644,-87.61386779075194,"(41.805507354353644, -87.61386779075194)",2011-01-18,38
Vacant/Abandoned Building,11-00081048,01/18/2011,Front,,Open,FRONT AND REAR,Vacant,False,False,8339,S,COLFAX,AVE,60617.0,1194952.72483165,1850180.55820045,7.0,4.0,46.0,41.74380964147522,-87.5612491536771,"(41.743809641475224, -87.5612491536771)",2011-01-18,46
Vacant/Abandoned Building,11-00081149,01/18/2011,Front,,Open,REAR,Vacant,False,False,5542,S,ADA,ST,60636.0,1168274.05006737,1867929.13502866,16.0,7.0,67.0,41.79312930483818,-87.65849134997521,"(41.79312930483818, -87.65849134997521)",2011-01-18,67
Vacant/Abandoned Building,11-00081441,01/18/2011,Front,,Open,FRONT,Vacant,True,True,626,N,LOREL,AVE,60644.0,1140566.57998234,1903625.90082056,37.0,15.0,25.0,41.89163836123042,-87.75921817845091,"(41.89163836123042, -87.75921817845091)",2011-01-18,25
Vacant/Abandoned Building,11-00082284,01/19/2011,Front,,Open,,Vacant,False,False,3925,W,JACKSON,BLVD,60624.0,1150268.89972468,1898398.71773305,28.0,11.0,26.0,41.87711073557418,-87.72372203108021,"(41.87711073557418, -87.7237220310802)",2011-01-19,26
